,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
323,apple iphone 11 pro max gray 64gb a2161 lte gsm cdma verizon unlocked - good,494.99,,,good - refurbished,“this device is in really good condition. it’s thoroughly tested and is 100% functional. cosmetically the screen and case may have minor scratches or scuffs.”,,,30 days returns
324,apple iphone se 2020 64gb  -total wireless- excellent condition! original box.,194.99,,,used,,505.0,100.0,Seller does not accept returns
325,apple iphone x - 64gb - silver unlocked c stock no face id,174.99,31 sold,,used,“face id non functional. everything else works”,109499.0,98.4,30 days returns
326,apple iphone 11 pro - 64gb - all colors (unlocked) a2160 - excellent condition ,501.49,245 sold,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3101766.0,98.8,30 days returns
327,apple iphone 8 plus - 64gb - factory unlocked - good condition,209.99,"1,249 sold",,good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",27638.0,96.8,60 days returns
328,apple iphone x - 256gb - silver (unlocked) a1901 (gsm),284.99,,,open box,"“““““these units are returns from our retail stores and have been sent back and retested to ensure 100% function. these units are backed by our 30 day worry free return warranty. most all units show scratches on the screen. nothing that our free temper glass we throw in will not cover. no dents or cracks on the phone. comes with original wrapped oem charger and cube and box. does not include earbuds. along with oem accessories we are also throwing in a free temper glass, and an extra car chargers.”””",7186.0,100.0,30 days returns
329,apple iphone 7 plus 128gb factory unlocked 4g lte ios wifi smartphone - good,169.95,"7,445 sold",free 3 day shipping,good - refurbished,"“this is a b stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”",332402.0,98.4,60 days returns
330,apple iphone 8 - 64gb - space gray (t-mobile) a1905 new in box ,188.86,,,new,,1938.0,100.0,Seller does not accept returns
331,apple iphone se 1st gen fully unlocked gsm/cdma smartphone 16gb 32gb 64gb 128gb,93.99,515 sold,free 3 day shipping,open box,"“factory unlocked and compatible with any carrier including at&t, t-mobile, straighttalk, verizon, sprint ... these are a grade units in excellent cosmetic condition and rated a 9.5 out of 10 cosmetically. since they are open box they are recertified and guaranteed for 100% functionality.”",249035.0,96.4,30 days returns
332,apple iphone xr | unlocked at&t t-mobile verizon | 64gb 128gb 256gb | excellent,217.0,38 sold,,excellent - refurbished,"“""the item is in like-new condition, backed by a one year warranty. it has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see the seller's listing for full details.”",22049.0,99.6,60 days returns
333,good condition apple iphone 5s 16gb /32gb /64gb-at&t/ gsm unlocked,45.0,,,used,"“please check with your provider before purchasing to see if this is compatible with your desired network. overall very good condition will have minor  marks and scratches, charger  included. phones are 100% tested & fully functional.”",18736.0,95.1,30 days returns
334,apple iphone xs a1920 64/512gb unlocked brand new,389.99,75 sold,,new,,5146.0,99.6,30 days returns
335,apple iphone 8 64gb unlocked 4g lte ios wifi 12mp camera smartphone - good,149.95,"5,081 sold",free 3 day shipping,good - refurbished,"“this is a b stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”",332402.0,98.4,60 days returns
336,"ob apple iphone 12 pro 128/256/512gb blue,gold,silver,graphite gsm+cdma unlock",728.99,,,open box,"““the device is unlocked for all gsm and cdma carriers. fully tested and fully functional! the description is as follows: mint 10/10: the device is in mint cosmetic condition 10/10, has 1-2 minor scratches. excellent 8.5/10: the device may have 2-3 scratches due to shipping/handling otherwise excellent cosmetic condition 8.5/10. good 7/10: has some scratches/scuffs or dings around the metal body/backdoor or screen due to prior use or shipping and handling, good cosmetic condition 7/10. mint 10/10 and excellent 8.5/10 device comes in apple retail box with all accessories. good 7/10 device comes in a white box with a charging cable, adapter, sim ejector pin. please note: no sim card included. these models do not come with earphones anymore”",4384.0,98.6,30 days returns
337,apple iphone 11 pro - 256gb - all colors (unlocked) a2160 - very good condition ,526.99,,,very good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3101766.0,98.8,30 days returns
338,apple iphone xs - 256gb - all colors - unlocked (cdma+gsm) - excellent condition,348.49,144 sold,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3101766.0,98.8,30 days returns
339,apple iphone 12 - 64gb - all colors - unlocked smartphone - excellent condition ,526.99,139 sold,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3101766.0,98.8,30 days returns
